language	year	period	date	sentence
german	2021	Pre-ChatGPT	2021-12-28	Die Steinbach Black Wings müssen auswärts beim Tabellenführer in Salzburg einen weiteren Rückschlag hinnehmen: Trotz einer Schlussoffensive müssen sich die Linzer mit 3:4 geschlagen geben.
german	2021	Pre-ChatGPT	2021-07-16	Die Steinbachtalsperre wurde1934 gebaut, um die Tuchindustrie mit Wasser zu versorgen.
german	2021	Pre-ChatGPT	2021-06-07	Die Stempel wurden an der Aufenthaltsadresse im Bezirk Neusiedl am See ebenso sichergestellt wie Covid-19-Impfaufkleber und zwei gefälschte -Impfpässe.
german	2021	Pre-ChatGPT	2021-03-28	Die Stichwahl um den Posten des Oberbürgermeisters von Marburg ist vom Amtsinhaber Thomas Spies (SPD) knapp gewonnen worden.
german	2021	Pre-ChatGPT	2021-01-11	Die Stichworte lauten Gestaltungsplanpflicht, Qualitätsverfahren sowie gebietsspezifische Zielvorgaben.
german	2021	Pre-ChatGPT	2021-12-08	Die Stiftung hat für diese Aufgabe die Designerin Julia Ballmaier engagiert.
german	2021	Pre-ChatGPT	2021-05-31	Die Stiftung Warentest stellte kürzlich fest, dass bei Sonnencremes keineswegs der Preis entscheidend für die Qualität ist: Auf Platz eins schaffte es die Drogeriemarktkette dm („Sundance Sonnenmilch“).
german	2021	Pre-ChatGPT	2021-09-25	Die Stimme entscheidet mit, wer als Bezirksbürgermeister/Bezirksbürgermeisterin in den Rathäusern regieren darf.
german	2021	Pre-ChatGPT	2021-09-04	"Die Stimmung ist schwierig, wir dürfen uns nur nicht verrückt machen lassen"", sagte der CDU-Chef in Braunschweig."
german	2021	Pre-ChatGPT	2021-06-17	Die Strafverfolgungsbehörden führten 21 Durchsuchungen in der Hauptstadt und in der Region Kiew, in Wohnungen der Begünstigten und in ihren Autos durch.
german	2021	Pre-ChatGPT	2021-05-07	Die Straße musste rund zwei Stunden gesperrt, der Verkehr umgeleitet werden.
german	2021	Pre-ChatGPT	2021-07-27	Die Strecke ist grundlegend zerstört, es steht fast nichts mehr.
german	2021	Pre-ChatGPT	2021-02-13	Die Strecke liegt mir sehr gut, ich wusste, es ist was möglich.
german	2021	Pre-ChatGPT	2021-12-11	Die Stücke dürften bis in die 1970er-Jahre hinein gehandelt worden sein.
german	2021	Pre-ChatGPT	2021-01-22	Die Süddeutsche Zeitung hat deswegen Angehörige gebeten, ihre Geschichte zu erzählen.
german	2021	Pre-ChatGPT	2021-03-05	Die süditalienische Urlaubsregion Kampanien wird zur Roten Zone mit verschärften Corona-Sperren.
german	2021	Pre-ChatGPT	2021-02-05	Die Summe des Kinderkrankengelds wird im Mantelbogen unter „Einkommensersatzleistungen“ eingetragen.
german	2021	Pre-ChatGPT	2021-12-07	Die Superstars Kylian Mbappé und Lionel Messi haben Paris Saint-Germain zu einem klaren Erfolg zum Abschluss der Champions-League-Vorrunde gegen den FC Brügge geführt.
german	2021	Pre-ChatGPT	2021-01-20	Die SVP war nicht für mich persönlich, sondern für die Situation in der Schweiz am wichtigsten.
german	2021	Pre-ChatGPT	2021-04-29	Dies wäre eine starke Konkurrenz zur Swisscom gewesen, die ihrerseits den Ausbau des Glasfasernetzes massiv vorantreibt.
german	2021	Pre-ChatGPT	2021-02-11	Dies, weil ein Zug die Strecke blockiert, teilt die SBB mit.
german	2021	Pre-ChatGPT	2021-06-23	Dies werde auch durch die Virusmutationen so bleiben.
german	2021	Pre-ChatGPT	2021-09-10	Dies werde in den nächsten Tagen noch abgestimmt, sobald die Vorgaben bekannt sind.
german	2021	Pre-ChatGPT	2021-12-14	Dies wurde im § 275 Abs. 1 a StGB neu geregelt und kann mit bis zu zwei Jahren Freiheitsstrafe geahndet werden.
german	2021	Pre-ChatGPT	2021-09-25	Die Synode des Kirchenkreises hat die Lübecker Theologin während ihrer Herbsttagung für die nächsten zehn Jahre wieder gewählt.
german	2021	Pre-ChatGPT	2021-07-17	Die Taktik, den Finnen mit der weichsten Reifenmischung ins Rennen zu schicken, um Verstappen früh zu überholen, ging nicht auf.
german	2021	Pre-ChatGPT	2021-08-22	Die Taktik der Grünen ist/war richtig, Baerbock möglchst aus der Öffentlichkeit rauszunehmen.
german	2021	Pre-ChatGPT	2021-06-23	Die Täter knackten offenbar einen schwarzen Jeep Grand Cherokee.
german	2021	Pre-ChatGPT	2021-10-11	Die Täter schlugen die Fensterscheibe des Ladens ein und verletzten eine Person, die sich im Inneren des Tattoo-Studios befand.
german	2021	Pre-ChatGPT	2021-10-22	Die Tatsache, dass die Stadtverwaltung ihre bereits mehrfach terminlich angekündigte Ratsvorlage zu diesem Thema erneut vertagt, dürfte jedenfalls Ausdruck einer schwierigen Entscheidungsfindung sein.
german	2021	Pre-ChatGPT	2021-03-19	Die Tatsache, dass Wölfe bislang harmlos wirkten, liegt nach Auskunft des Wissenschaftlers schlichtweg daran, dass sie ab dem frühen 20. Jahrhundert praktisch ausgerottet und die Menschen in Kanada immer gut bewaffnet waren.
german	2021	Pre-ChatGPT	2021-04-28	Die technischen Vorbereitungen für die Impfzertifikate laufen auf Hochtouren.
german	2021	Pre-ChatGPT	2021-03-09	Die technologischen Fähigkeiten und das bahnbrechende Produktportfolio der Rimasys ergänzen die einzigartige Expertise in Orthopädie und Unfallchirurgie, mit der die AO in den letzten 60 Jahren mit globaler Wirkung Maßstäbe setzt.
german	2021	Pre-ChatGPT	2021-10-21	Die Teilnahme ist kostenlos, eine Vereinsmitgliedschaft beim VfB Lübeck ist nicht erforderlich.
german	2021	Pre-ChatGPT	2021-07-05	Die Teilnahme kann sich für viele Spieler richtig auszahlen.
german	2021	Pre-ChatGPT	2021-01-02	Die teilt Hacks bedingungslos und auf seine Weise, so dass die Strenge des Begriffs in der Schönheit der Sprache gespiegelt wird.
german	2021	Pre-ChatGPT	2021-04-08	Die Telefonnummer beginnt mit einer unerwarteten Ländervorwahl (z. B. +235).
german	2021	Pre-ChatGPT	2021-06-21	Die Tennisdamen 50 des MTV Kahlenberg stehen nach der zweiten Niederlage in der Niederrheinliga früh mit dem Rücken zur Wand.
german	2021	Pre-ChatGPT	2021-11-16	Die Termine der neuen Session sind der Büttenabend am Samstag, 19. Februar, der Rathaussturm auf Weiberkarneval (Donnerstag), 24. Februar, sowie als Endpunkt des närrischen Frohsinns der Rosenmontagsumzug am 28. Februar.
german	2021	Pre-ChatGPT	2021-06-07	Die Tests sind nämlich nicht nur kostenlos, sondern auch professionell durchgeführt und haben somit oft mehr Genauigkeit.
german	2021	Pre-ChatGPT	2021-12-27	Die Testzentren von Synlab stehen grundsätzlich allen asymptomatischen Personen für Tests offen.
german	2021	Pre-ChatGPT	2021-03-18	Die Texans haben durch die Verpflichtung etwas weniger Druck im Umgang mit Deshaun Watson.
german	2021	Pre-ChatGPT	2021-01-07	Die Themen Müll und Verkehr sind halt nicht spektakulär.
german	2021	Pre-ChatGPT	2021-07-06	Die tiefste Stelle ergebe sich dann aus der Unterquerung der Bregenzer Ache, so der Ingenieur.
german	2021	Pre-ChatGPT	2021-08-14	Die Tierschutzorganisationen „Action for Primates“ und „Lady Freethinker“ enthüllten jetzt, dass Internet-Nutzer über private Gruppen Menschen in Indonesien damit beauftragen, Affen für Geld nach ihren Wünschen zu quälen und bei ihrem Leid zu filmen.
german	2021	Pre-ChatGPT	2021-02-01	Die Tiroler Ärztekammer will das Gesundheitspersonal im Impfplan mit hoher Priorität behandelt wissen und drängt auf die Impfung der niedergelassenen Ärzte.
german	2021	Pre-ChatGPT	2021-08-24	Die „Tiroler Krone“ hat bei Staatsanwalt Thomas Willam nachgefragt, wie Dealer auffliegen, was genau Eigenbedarf ist und was es für eine Hausdurchsuchung braucht.
german	2021	Pre-ChatGPT	2021-07-30	Die Titel des Triebwerkherstellers MTU verloren indes nach Zahlen 1,8 Prozent.
german	2021	Pre-ChatGPT	2021-02-12	Die Tonangebenden sind die aus Metall und Holz und in verschiedenen Formen gefertigten Pfeifen.
german	2021	Pre-ChatGPT	2021-06-10	Die Tonne kostet aktuell 9.931 US-Dollar, nachdem der Preis im Mai auf ein neues Allzeithoch von 10.738,50 US-Dollar geklettert war.
german	2021	Pre-ChatGPT	2021-12-29	Die Trendlinien für 2019 und 2020 verlaufen annähernd gleich.
german	2021	Pre-ChatGPT	2021-05-18	Die Trennung von der Mediensparte bedeutet nun eine deutliche Verschlankung und die Rückkehr zum eigentlichen Kerngeschäft, der Telekommunikation.
german	2021	Pre-ChatGPT	2021-03-09	Die triumphale Rückkehr kommt dann 2017: Federer bezwingt im Final der Australian Open Rafael Nadal.
german	2021	Pre-ChatGPT	2021-06-22	Die Tschechen schlossen Gruppe D hinter England ab, in der noch völlig offenen Gruppe E dürfen (oder müssen) das arg um Form und Punkte kämpfende Spanien, Robert Lewandowskis Polen und Außenseiter Slowakei auf Platz zwei hoffen.
german	2021	Pre-ChatGPT	2021-08-26	Die TSG Hoffenheim gastiert am Freitagabend bei Borussia Dortmund.
german	2021	Pre-ChatGPT	2021-03-25	«Die Tür ist nicht zu», sagte Löw zwar.
german	2021	Pre-ChatGPT	2021-07-19	Die Überflutungen in der Innenstadt betrafen vorwiegend Keller, Tiefgaragen sowie ebenerdige Geschäftslokale.
german	2021	Pre-ChatGPT	2021-12-10	Die Übernahme der Testkosten für Einzel-PCR-Tests würde durch die stark steigende Nachfrage eine Überlastung der Laboratorien mit sich ziehen.
german	2021	Pre-ChatGPT	2021-08-12	Die übrigen beiden Klassen dort beginnen, wie der gesamte Fußballkreis Tauberbischofsheim, erst am kommenden Wochenende.
german	2021	Pre-ChatGPT	2021-02-23	Die UBS wird - nach Umbauten zur Raumaufteilung der Liegenschaften in den nächsten zwei Jahren - ihre Geschäftsstelle an der Rue de la Confédération 2 aufrechterhalten.
german	2021	Pre-ChatGPT	2021-01-29	Die Umsetzung ist damit nicht besser oder schlechter als die des Erstlings, einzig die vorgerenderten Zwischensequenzen wirken diesmal etwas schärfer und zeigen weniger Kompressionsartefakte als im Vorgänger.
german	2021	Pre-ChatGPT	2021-09-30	Die Umstellung klappte zuletzt gegen Engers (3:0) ziemlich gut.
german	2021	Pre-ChatGPT	2021-06-09	«Die ungenehmigte Offenlegung vertraulicher Regierungsinformationen ist illegal», sagte eine Ministeriumssprecherin der Nachrichtenagentur AFP.
german	2021	Pre-ChatGPT	2021-01-05	Die Union habe in der derzeitigen grün-schwarzen Koalition quasi nichts durchsetzen können.
german	2021	Pre-ChatGPT	2021-07-27	Die Union würde nur bei einem Ampel-Bündnis nicht gebraucht.
german	2021	Pre-ChatGPT	2021-05-26	«Die Universität ist kein Tempel, sondern ein Teil der Gesellschaft und der Wirtschaft.»
german	2021	Pre-ChatGPT	2021-08-30	Die Untersuchungsbefunde zeigen ebenfalls, dass die große Mehrheit der Befragten mit ihren Beziehungspartnern das traditionelle Modell der Zweierbeziehung mit sexueller Treue vereinbart hatte.
german	2021	Pre-ChatGPT	2021-05-30	Die Untersuchungsrichterin bezeichnete die Argumente der Strafverfolger als nicht stichhaltig genug, um eine Verlängerung der Untersuchungshaft zu rechtfertigen.
german	2021	Pre-ChatGPT	2021-03-12	Die USA bleiben somit der wichtigste Verbündete Taiwans, obwohl Washington das Ein-China-Prinzip anerkennt.
german	2021	Pre-ChatGPT	2021-09-16	Die USA drängten die EU-Mitgliedsländer seit Langem, mehr sicherheitspolitische Verantwortung zu übernehmen.
german	2021	Pre-ChatGPT	2021-06-24	Die US-Krimiserie „Bones - Die Knochenjägerin“ auf Vox fand 420.000 (1,4 Prozent) Fans.
german	2021	Pre-ChatGPT	2021-02-12	Die US-Polizeiserie „FBI: Special Crime Unit“ auf Sat.1 wollten 1,14 Millionen (3,3 Prozent) sehen.
german	2021	Pre-ChatGPT	2021-01-18	Die US-Regierung hat die sofortige Freilassung des in Moskau festgenommenen russischen Oppositionspolitikers Alexej Nawalny gefordert.
german	2021	Pre-ChatGPT	2021-07-21	Die US-Regierung will rund 50 Milliarden Dollar in die Branche pumpen, um private Investitionen in bis zu zehn neue Chip-Fabriken anzustoßen.
german	2021	Pre-ChatGPT	2021-07-23	Die US-Wirtschaft hat zu Beginn der zweiten Jahreshälfte weiter an Schwung verloren.
german	2021	Pre-ChatGPT	2021-08-13	Die Veranstaltung fand nach der aktuellen Coronareglung statt.
german	2021	Pre-ChatGPT	2021-11-16	Die Verbände müssen ihn nun annehmen und damit etwas anfangen.
german	2021	Pre-ChatGPT	2021-04-01	Die verbliebene Fläche reicht nun für ein angemessenes bibliothekarisches Angebot im Kiez schon lange nicht mehr aus.
german	2021	Pre-ChatGPT	2021-02-18	Die Verbreitung der hoch ansteckenden Virus-Mutationen tut ihr Übriges dazu, dass keine Entwarnung gegeben werden kann.
german	2021	Pre-ChatGPT	2021-05-13	Die Vereinbarungen von 2019 hatten die freiwillige Umsiedlung von Migranten in etwa zehn Länder, darunter Frankreich und Deutschland, ermöglicht.
german	2021	Pre-ChatGPT	2021-10-08	Die Vereinsvorsitzende Schutter kündigte ein bundesweites Forschungsprojekt in Zusammenarbeit unter anderem mit der Uni Münster und dem Deutschen Jugendinstitut in München an.
german	2021	Pre-ChatGPT	2021-07-18	"Die Verfassungsgerichte müssten zwar eine Plausibilitätskontrolle aufnehmen, erklärt Stöger: ""Eine völlig untaugliche Maßnahme wäre wohl aufzugreifen."
german	2021	Pre-ChatGPT	2021-09-14	Die Verköstigung der Läufer und Gäste sowie die Siegerehrung sind auf dem Freiplatz vor der HTL vorgesehen.
german	2021	Pre-ChatGPT	2021-06-04	Die Verletzungen des Mädchens und ihrer Mutter wurden erstversorgt.
german	2021	Pre-ChatGPT	2021-04-09	Die Verletzungen waren aber so schwer, dass ein Tierarzt das Pferd noch an der Unfallstelle einschläfern musste.
german	2021	Pre-ChatGPT	2021-11-14	Die vermutet, dass es aufgrund seines Wertes nicht einfach weggeworfen worden ist, sondern aufgrund der Hochwasser-Katastrophe im vergangenen Juli von irgendwoher angespült worden sein könnte.
german	2021	Pre-ChatGPT	2021-03-18	Die Vermutung: Da sich die Menschen aufgrund der Pandemie mehr zu Hause aufhielten, ereigneten sich weniger Verkehrsunfälle und auch weniger Hausbrände.
german	2021	Pre-ChatGPT	2021-10-29	Die Vernissage findet am Sonntag, 7. November, um 11 Uhr statt.
german	2021	Pre-ChatGPT	2021-04-27	Die versagen wieder auf ganzer Linie und arbeiten höchstens daran, wie sie dem Teutschen Michel veklickern können, dass alles ein Riesenerfolg ist.
german	2021	Pre-ChatGPT	2021-07-18	Die Versicherungssumme des Konzerns reicht nicht, um alle Hunderttausenden Urlauber voll zu entschädigen.
german	2021	Pre-ChatGPT	2021-07-16	Die Versicherung wollte nicht für den Schaden aufkommen – und so stand Donald Bone vor einem großen Problem.
german	2021	Pre-ChatGPT	2021-07-20	Die Verteidiger Kevin Wimmer (Rapid Wien), Dirk Carlson (Erzgebirge Aue), David Pisot (Unterhaching) und Marlon Dinger (Astoria Walldorf) haben den Club verlassen.
german	2021	Pre-ChatGPT	2021-03-29	Die Verträge von Alfredo Morales, Kenan Karaman, Thomas Pledl (Kreuzbandriss), Luka Krajnc und Kevin Danso (beide Leihe) enden im Sommer.
german	2021	Pre-ChatGPT	2021-06-30	Die Verwaltung schlug stattdessen vor, die Digitalausstattung für die Klassen 3 und 4 anzustreben und in diesem Zug auch 24 Endgeräte anzuschaffen.
german	2021	Pre-ChatGPT	2021-03-30	Die Verwaltung sitzt in Erfurt, die Aktien sind im Börsenhandel.
german	2021	Pre-ChatGPT	2021-03-02	Die Verwaltung verkauft Einsparpotenziale von vier Millionen Euro.
german	2021	Pre-ChatGPT	2021-10-08	Die vielen Angebote, die es zuvor gegeben habe, konnte der Karlsruher so nicht mehr wahrnehmen.
german	2021	Pre-ChatGPT	2021-10-24	Die vielfach prämierte Literatur soll dabei helfen, Verständnis füreinander zu entwickeln, noch fremde Verhaltens- und Denkweisen kennenzulernen und unterschiedlichen Werten offen zu begegnen.
german	2021	Pre-ChatGPT	2021-07-08	Die Villa soll laut Tagesspiegel aber weiterhin von Familienmitgliedern genutzt werden, da es einen Mietvertrag innerhalb der Familie gegeben haben soll, der nach der Beschlagnahmung an den Bezirk fiel, aber weiter gelte.
german	2021	Pre-ChatGPT	2021-01-31	Die Vils erreichte in Amberg schon am Freitag die erste von vier Hochwasser-Meldestufen.
german	2021	Pre-ChatGPT	2021-07-27	Die Vizeweltmeister feierten ihren ersten Sieg bei den Olympischen Spielen, sie setzten sich gegen die Polen Piotr Kantor/Bartosz Losiak mit 2:0 (22:20, 21:16) durch.
german	2021	Pre-ChatGPT	2021-03-04	Die vom Senat eingebaute Notbremse für Lockerungen greift, wenn die Inzidenz an drei Tagen in Folge einen Wert von mehr als 100 erreicht.
german	2021	Pre-ChatGPT	2021-07-08	Die von der russischen Regierung auferlegten COVID-19-Beschränkungen gaben den Behörden ein Druckmittel in die Hand, um die öffentliche Aufsicht über die Verfassungsabstimmung 2020 und die Regional- und Kommunalwahlen im September 2020 zu begrenzen.
german	2021	Pre-ChatGPT	2021-02-17	"Die von Riani ins Leben gerufene Aktion ""Handeln gegen den Handel"" führt zu einem Schulterschluss von über 100 Marken und Einzelhändlern."
german	2021	Pre-ChatGPT	2021-11-27	Die Vorbereitungen für das neue Ortszentrum laufen bereits seit 2018.
german	2021	Pre-ChatGPT	2021-07-29	Die Vorbereitung für die neue Saison starten die Dornbirn Lions zwar erst am 16. August, die Kaderplanung ist bei Coach Mittelberger aber jetzt schon einem auf sehr guten Weg.
german	2021	Pre-ChatGPT	2021-02-19	Die Vorwürfe de sexuellen Missbrauchs gegen eine junge Schwimmerin bestreitet er jedoch vehement.
german	2021	Pre-ChatGPT	2021-09-17	Die Vorwürfe gegen das Unternehmen gehen auf einen ehemaligen Shop-Manager einer Vodafone-Verkaufsstelle zurück.
german	2021	Pre-ChatGPT	2021-05-14	Die Vorwürfe gegen die Aktivistinnen von Fridays for Future sind widersprüchlich.
german	2021	Pre-ChatGPT	2021-09-26	Die Vorzeichen einer knackig schweren Mission waren alles andere als gut, denn der TSV hatte gegenüber dem vergangenen Spiel Wechsel auf fünf Positionen, und Trainer Raphael Schwanthaler musste kurzfristig noch seinen Sturm auswechseln.
german	2021	Pre-ChatGPT	2021-02-22	Die VW-Lenkerin sowie ein Baby im Auto wurden vorsorglich in ein Krankenhaus gebracht.
german	2021	Pre-ChatGPT	2021-09-24	Die Wahlbeteiligung lag in Hückelhoven bei 67 Prozent.
german	2021	Pre-ChatGPT	2021-08-04	Die Wahlen zum Abgeordnetenhaus finden in diesem Jahr zeitgleich zur Bundestagswahl am 26. September statt.
german	2021	Pre-ChatGPT	2021-12-20	Die Wahl gilt als Weichenstellung für die Zukunft des Landes.
german	2021	Pre-ChatGPT	2021-06-07	Die Wahl zeigt auch, unsere klare Kante gegen die AfD ist nicht nur richtig, sondern wird auch von den Menschen mitgetragen.
